Date,Open,High,Low,Close,Adj Close,Volume
2022-03-09,5.289999961853027,5.849999904632568,5.239999771118164,5.840000152587891,5.840000152587891,3980900
2022-03-10,5.610000133514404,5.815000057220459,5.492000102996826,5.809999942779541,5.809999942779541,1854600
2022-03-11,5.869999885559082,5.880000114440918,5.46999979019165,5.710000038146973,5.710000038146973,1740800
2022-03-14,5.550000190734863,5.559999942779541,5.150000095367432,5.179999828338623,5.179999828338623,2882200
2022-03-15,5.239999771118164,5.610000133514404,5.099999904632568,5.570000171661377,5.570000171661377,2472700
2022-03-16,5.679999828338623,5.829999923706055,5.494999885559082,5.760000228881836,5.760000228881836,2294500
2022-03-17,5.710000038146973,5.929999828338623,5.60099983215332,5.869999885559082,5.869999885559082,1618900
2022-03-18,5.840000152587891,6.209000110626221,5.830999851226807,6.070000171661377,6.070000171661377,2553200
2022-03-21,6.099999904632568,6.099999904632568,5.744999885559082,5.869999885559082,5.869999885559082,1769800
2022-03-22,5.909999847412109,6.079999923706055,5.809999942779541,5.980000019073486,5.980000019073486,1935400
2022-03-23,5.869999885559082,5.9710001945495605,5.699999809265137,5.78000020980835,5.78000020980835,1767500
2022-03-24,5.929999828338623,6.099999904632568,5.760000228881836,5.960000038146973,5.960000038146973,2038300
2022-03-25,5.909999847412109,5.960000038146973,5.429999828338623,5.519999980926514,5.519999980926514,2435300
2022-03-28,5.670000076293945,5.670000076293945,5.349999904632568,5.570000171661377,5.570000171661377,1860400
2022-03-29,5.690000057220459,6.050000190734863,5.659999847412109,6.019999980926514,6.019999980926514,4027000
2022-03-30,5.980000019073486,6.119999885559082,5.775000095367432,5.840000152587891,5.840000152587891,2554600
2022-03-31,5.889999866485596,5.909999847412109,5.519999980926514,5.519999980926514,5.519999980926514,2114500
2022-04-01,5.650000095367432,5.650000095367432,5.420000076293945,5.429999828338623,5.429999828338623,2364600
2022-04-04,5.510000228881836,6.25,5.460000038146973,6.190000057220459,6.190000057220459,4206800
2022-04-05,6.190000057220459,6.239999771118164,5.75,5.800000190734863,5.800000190734863,2662400
2022-04-06,5.679999828338623,5.699999809265137,5.420000076293945,5.570000171661377,5.570000171661377,2259200
2022-04-07,5.550000190734863,5.610000133514404,5.264999866485596,5.389999866485596,5.389999866485596,1647900
2022-04-08,5.449999809265137,5.449999809265137,5.25,5.25,5.25,1375400
2022-04-11,5.179999828338623,5.369999885559082,5.079999923706055,5.179999828338623,5.179999828338623,1304300
2022-04-12,5.309999942779541,5.46999979019165,5.050000190734863,5.070000171661377,5.070000171661377,1319400
2022-04-13,5.170000076293945,5.25,5.005000114440918,5.159999847412109,5.159999847412109,3033300
2022-04-14,5.110000133514404,5.150000095367432,4.949999809265137,4.989999771118164,4.989999771118164,2527300
2022-04-18,4.989999771118164,5.039999961853027,4.829999923706055,4.869999885559082,4.869999885559082,2183600
2022-04-19,4.889999866485596,5.110000133514404,4.710000038146973,5.039999961853027,5.039999961853027,1494000
2022-04-20,5.050000190734863,5.066999912261963,4.829999923706055,4.889999866485596,4.889999866485596,1203900
2022-04-21,5.0,5.199999809265137,4.699999809265137,4.710000038146973,4.710000038146973,2306300
2022-04-22,4.690000057220459,5.0,4.610000133514404,4.949999809265137,4.949999809265137,2257600
2022-04-25,4.900000095367432,5.260000228881836,4.894999980926514,5.179999828338623,5.179999828338623,1832100
2022-04-26,5.099999904632568,5.119999885559082,4.795000076293945,4.989999771118164,4.989999771118164,2210900
2022-04-27,5.039999961853027,5.099999904632568,4.829999923706055,4.869999885559082,4.869999885559082,1826800
2022-04-28,4.909999847412109,5.054999828338623,4.800000190734863,5.019999980926514,5.019999980926514,1316500
2022-04-29,5.010000228881836,5.079999923706055,4.78000020980835,4.800000190734863,4.800000190734863,1159100
2022-05-02,4.78000020980835,4.889999866485596,4.670000076293945,4.849999904632568,4.849999904632568,1472500
2022-05-03,4.800000190734863,4.929999828338623,4.695000171661377,4.75,4.75,1053500
2022-05-04,4.739999771118164,4.949999809265137,4.570000171661377,4.909999847412109,4.909999847412109,1833100
2022-05-05,4.809999942779541,4.864999771118164,4.414999961853027,4.489999771118164,4.489999771118164,2115300
2022-05-06,4.440000057220459,4.599999904632568,4.260000228881836,4.46999979019165,4.46999979019165,1862300
2022-05-09,4.300000190734863,4.40500020980835,3.799999952316284,3.805000066757202,3.805000066757202,3627000
2022-05-10,4.019999980926514,4.0229997634887695,3.4700000286102295,3.609999895095825,3.609999895095825,3224800
2022-05-11,3.359999895095825,3.440000057220459,2.7799999713897705,2.7899999618530273,2.7899999618530273,7322000
2022-05-12,2.549999952316284,3.0299999713897705,2.549999952316284,3.0,3.0,4453400
2022-05-13,3.1500000953674316,3.430000066757202,3.049999952316284,3.2799999713897705,3.2799999713897705,2594500
2022-05-16,3.430000066757202,3.5999999046325684,3.259999990463257,3.3299999237060547,3.3299999237060547,5450300
2022-05-17,3.549999952316284,3.6700000762939453,3.3399999141693115,3.5899999141693115,3.5899999141693115,2866100
2022-05-18,3.559999942779541,3.7200000286102295,3.3499999046325684,3.380000114440918,3.380000114440918,1740500
2022-05-19,3.3399999141693115,3.7300000190734863,3.3299999237060547,3.640000104904175,3.640000104904175,3057900
2022-05-20,3.6700000762939453,3.7209999561309814,3.2699999809265137,3.380000114440918,3.380000114440918,1872200
2022-05-23,3.440000057220459,3.450000047683716,3.200000047683716,3.240000009536743,3.240000009536743,1900600
2022-05-24,3.2100000381469727,3.240000009536743,3.009999990463257,3.0999999046325684,3.0999999046325684,2168200
2022-05-25,3.0899999141693115,3.2300000190734863,3.0299999713897705,3.180000066757202,3.180000066757202,1491200
2022-05-26,3.180000066757202,3.430000066757202,3.119999885559082,3.3299999237060547,3.3299999237060547,1758900
2022-05-27,3.4200000762939453,3.575000047683716,3.375,3.5199999809265137,3.5199999809265137,1404900
2022-05-31,3.509999990463257,3.5199999809265137,3.309999942779541,3.3499999046325684,3.3499999046325684,4220200
2022-06-01,3.359999895095825,3.4600000381469727,3.2799999713897705,3.3299999237060547,3.3299999237060547,1491700
2022-06-02,3.390000104904175,3.559999942779541,3.2899999618530273,3.4100000858306885,3.4100000858306885,1172400
2022-06-03,3.369999885559082,3.369999885559082,3.180000066757202,3.319999933242798,3.319999933242798,1287800
2022-06-06,3.390000104904175,3.440000057220459,3.1700000762939453,3.180000066757202,3.180000066757202,1368100
2022-06-07,3.190000057220459,3.2279999256134033,3.0799999237060547,3.2100000381469727,3.2100000381469727,1140000
2022-06-08,3.180000066757202,3.500999927520752,3.180000066757202,3.390000104904175,3.390000104904175,1241000
2022-06-09,3.390000104904175,3.390000104904175,3.200000047683716,3.2100000381469727,3.2100000381469727,800500
2022-06-10,3.1500000953674316,3.234999895095825,3.0399999618530273,3.049999952316284,3.049999952316284,953900
2022-06-13,2.950000047683716,3.0450000762939453,2.7300000190734863,2.7799999713897705,2.7799999713897705,2847000
2022-06-14,2.809999942779541,2.8399999141693115,2.619999885559082,2.630000114440918,2.630000114440918,2229700
2022-06-15,2.6500000953674316,2.8359999656677246,2.5899999141693115,2.759999990463257,2.759999990463257,3268800
2022-06-16,2.630000114440918,2.680000066757202,2.5299999713897705,2.559999942779541,2.559999942779541,2242100
2022-06-17,2.5299999713897705,2.609999895095825,2.390000104904175,2.4100000858306885,2.4100000858306885,6700700
2022-06-21,2.4600000381469727,2.8499999046325684,2.434999942779541,2.5999999046325684,2.5999999046325684,7111700
2022-06-22,2.490000009536743,2.630000114440918,2.2799999713897705,2.309999942779541,2.309999942779541,6719700
2022-06-23,2.359999895095825,2.390000104904175,2.200000047683716,2.240000009536743,2.240000009536743,5467000
2022-06-24,2.25,2.359999895095825,2.200000047683716,2.2300000190734863,2.2300000190734863,6524300
2022-06-27,2.25,2.259999990463257,2.0899999141693115,2.130000114440918,2.130000114440918,4051900
2022-06-28,2.109999895095825,2.2300000190734863,2.0199999809265137,2.0399999618530273,2.0399999618530273,3012000
2022-06-29,2.0299999713897705,2.0399999618530273,1.909999966621399,2.0299999713897705,2.0299999713897705,7885100
2022-06-30,1.9700000286102295,2.005000114440918,1.840000033378601,1.850000023841858,1.850000023841858,3834700
2022-07-01,1.8600000143051147,1.9299999475479126,1.784999966621399,1.8799999952316284,1.8799999952316284,2793100
2022-07-05,1.8799999952316284,2.1700000762939453,1.75,2.1500000953674316,2.1500000953674316,6233000
2022-07-06,2.140000104904175,2.2300000190734863,2.069999933242798,2.140000104904175,2.140000104904175,2480100
2022-07-07,2.1600000858306885,2.549999952316284,2.115000009536743,2.430000066757202,2.430000066757202,5097800
2022-07-08,2.430000066757202,2.8499999046325684,2.3399999141693115,2.5799999237060547,2.5799999237060547,4884700
2022-07-11,2.700000047683716,2.700000047683716,2.299999952316284,2.369999885559082,2.369999885559082,2456500
2022-07-12,4.650000095367432,5.0,3.5799999237060547,3.630000114440918,3.630000114440918,173979100
2022-07-13,3.6700000762939453,3.7100000381469727,3.259999990463257,3.569999933242798,3.569999933242798,35950400
2022-07-14,3.9000000953674316,5.0,3.7100000381469727,4.610000133514404,4.610000133514404,184905000
2022-07-15,4.579999923706055,4.630000114440918,4.170000076293945,4.28000020980835,4.28000020980835,55898200
2022-07-18,4.260000228881836,4.28000020980835,3.880000114440918,3.9600000381469727,3.9600000381469727,29398400
2022-07-19,4.050000190734863,4.139999866485596,3.9110000133514404,4.0,4.0,17626400
2022-07-20,4.03000020980835,4.329999923706055,3.9600000381469727,4.139999866485596,4.139999866485596,19439900
2022-07-21,4.070000171661377,4.079999923706055,3.9100000858306885,4.050000190734863,4.050000190734863,10939300
2022-07-22,3.990000009536743,4.159999847412109,3.6449999809265137,3.8499999046325684,3.8499999046325684,11331400
2022-07-25,3.809999942779541,3.809999942779541,3.509999990463257,3.7100000381469727,3.7100000381469727,6998600
2022-07-26,3.5799999237060547,3.6600000858306885,3.4700000286102295,3.5,3.5,6810200
2022-07-27,3.5799999237060547,3.609999895095825,3.359999895095825,3.5999999046325684,3.5999999046325684,5375700
2022-07-28,3.5899999141693115,3.7200000286102295,3.5399999618530273,3.5799999237060547,3.5799999237060547,7079700
2022-07-29,3.5350000858306885,3.5899999141693115,3.431999921798706,3.4600000381469727,3.4600000381469727,4839100
2022-08-01,3.490000009536743,3.5820000171661377,3.4100000858306885,3.4200000762939453,3.4200000762939453,4509300
2022-08-02,3.359999895095825,3.799999952316284,3.3299999237060547,3.609999895095825,3.609999895095825,7010000
2022-08-03,3.640000104904175,3.759999990463257,3.559999942779541,3.740000009536743,3.740000009536743,5089300
2022-08-04,3.690000057220459,3.940000057220459,3.5399999618530273,3.569999933242798,3.569999933242798,6829900
2022-08-05,3.5799999237060547,3.7300000190734863,3.450000047683716,3.700000047683716,3.700000047683716,4827200
2022-08-08,3.859999895095825,4.190000057220459,3.7899999618530273,3.940000057220459,3.940000057220459,15656400
2022-08-09,3.684999942779541,3.684999942779541,3.190000057220459,3.4100000858306885,3.4100000858306885,13299200
2022-08-10,3.4800000190734863,3.5899999141693115,3.3299999237060547,3.5899999141693115,3.5899999141693115,5722000
2022-08-11,3.6500000953674316,4.320000171661377,3.619999885559082,3.759999990463257,3.759999990463257,17937700
2022-08-12,3.7699999809265137,4.28000020980835,3.609999895095825,4.28000020980835,4.28000020980835,14169500
2022-08-15,4.175000190734863,4.389999866485596,3.8499999046325684,3.9600000381469727,3.9600000381469727,8948100
2022-08-16,3.990000009536743,4.050000190734863,3.7799999713897705,3.9600000381469727,3.9600000381469727,8544600
2022-08-17,3.9200000762939453,4.230000019073486,3.8399999141693115,3.9100000858306885,3.9100000858306885,13430500
2022-08-18,4.0,4.010000228881836,3.700000047683716,3.809999942779541,3.809999942779541,5989500
2022-08-19,3.6700000762939453,3.765000104904175,3.5199999809265137,3.6600000858306885,3.6600000858306885,5156300
2022-08-22,3.5799999237060547,3.609999895095825,3.4600000381469727,3.5899999141693115,3.5899999141693115,3926800
2022-08-23,3.5899999141693115,3.7100000381469727,3.3399999141693115,3.369999885559082,3.369999885559082,7771800
2022-08-24,3.369999885559082,3.740000009536743,3.3299999237060547,3.6500000953674316,3.6500000953674316,4656000
2022-08-25,3.6700000762939453,3.7799999713897705,3.6500000953674316,3.7100000381469727,3.7100000381469727,2513500
2022-08-26,3.7300000190734863,3.7790000438690186,3.4700000286102295,3.490000009536743,3.490000009536743,3662000
2022-08-29,3.430000066757202,3.5899999141693115,3.309999942779541,3.319999933242798,3.319999933242798,4455900
2022-08-30,3.3399999141693115,3.359999895095825,3.0199999809265137,3.0999999046325684,3.0999999046325684,6392200
2022-08-31,3.0999999046325684,3.2100000381469727,3.055000066757202,3.190000057220459,3.190000057220459,3930900
2022-09-01,3.0899999141693115,3.109999895095825,2.9100000858306885,3.009999990463257,3.009999990463257,5391300
2022-09-02,3.0199999809265137,3.0299999713897705,2.8499999046325684,2.890000104904175,2.890000104904175,4856000
2022-09-06,2.940000057220459,2.9600000381469727,2.700000047683716,2.7699999809265137,2.7699999809265137,4415800
2022-09-07,2.7100000381469727,2.8399999141693115,2.609999895095825,2.7100000381469727,2.7100000381469727,4821700
2022-09-08,2.5999999046325684,2.7699999809265137,2.5899999141693115,2.680000066757202,2.680000066757202,3611100
2022-09-09,2.7200000286102295,2.7799999713897705,2.680000066757202,2.700000047683716,2.700000047683716,3838300
2022-09-12,2.7300000190734863,2.7950000762939453,2.5999999046325684,2.7100000381469727,2.7100000381469727,5561200
2022-09-13,2.5799999237060547,2.690000057220459,2.5299999713897705,2.549999952316284,2.549999952316284,5111700
2022-09-14,2.5399999618530273,2.5999999046325684,2.440000057220459,2.5999999046325684,2.5999999046325684,5232600
2022-09-15,2.6500000953674316,2.9200000762939453,2.5999999046325684,2.799999952316284,2.799999952316284,12905700
2022-09-16,2.7200000286102295,2.765000104904175,2.4800000190734863,2.505000114440918,2.505000114440918,9842400
2022-09-19,2.4800000190734863,2.5399999618530273,2.4000000953674316,2.5,2.5,4103800
2022-09-20,2.440000057220459,2.4700000286102295,2.309999942779541,2.3299999237060547,2.3299999237060547,4951600
2022-09-21,2.3399999141693115,2.509999990463257,2.309999942779541,2.4000000953674316,2.4000000953674316,3741300
2022-09-22,2.369999885559082,2.4149999618530273,2.1500000953674316,2.25,2.25,5949500
2022-09-23,2.180000066757202,2.240000009536743,2.140000104904175,2.2200000286102295,2.2200000286102295,3556200
2022-09-26,2.200000047683716,2.305000066757202,2.0299999713897705,2.0399999618530273,2.0399999618530273,5552900
2022-09-27,2.069999933242798,2.1500000953674316,2.009999990463257,2.0299999713897705,2.0299999713897705,6012500
2022-09-28,2.0299999713897705,2.140000104904175,1.9800000190734863,2.109999895095825,2.109999895095825,4932000
2022-09-29,2.0,2.0399999618530273,1.8799999952316284,1.9800000190734863,1.9800000190734863,6748700
2022-09-30,1.9500000476837158,1.9850000143051147,1.8700000047683716,1.875,1.875,3905600
2022-10-03,1.8799999952316284,1.8849999904632568,1.7699999809265137,1.840000033378601,1.840000033378601,4595000
2022-10-04,1.8799999952316284,1.9500000476837158,1.840000033378601,1.8700000047683716,1.8700000047683716,7675100
2022-10-05,1.850000023841858,1.8650000095367432,1.690000057220459,1.7300000190734863,1.7300000190734863,8895000
2022-10-06,1.7100000381469727,1.7549999952316284,1.6200000047683716,1.6200000047683716,1.6200000047683716,6662600
2022-10-07,1.600000023841858,1.6299999952316284,1.4800000190734863,1.5,1.5,6795400
2022-10-10,1.559999942779541,1.559999942779541,1.3600000143051147,1.3700000047683716,1.3700000047683716,5739700
2022-10-11,1.409999966621399,1.4550000429153442,1.3300000429153442,1.3600000143051147,1.3600000143051147,12330300
2022-10-12,1.3799999952316284,1.4299999475479126,1.3450000286102295,1.3899999856948853,1.3899999856948853,7847700
2022-10-13,1.340000033378601,1.409999966621399,1.2899999618530273,1.3700000047683716,1.3700000047683716,7516500
2022-10-14,1.399999976158142,1.409999966621399,1.2799999713897705,1.2899999618530273,1.2899999618530273,5484800
2022-10-17,1.3949999809265137,1.5800000429153442,1.350000023841858,1.4500000476837158,1.4500000476837158,24764900
2022-10-18,1.6100000143051147,1.6100000143051147,1.399999976158142,1.4600000381469727,1.4600000381469727,21627500
2022-10-19,1.4299999475479126,1.4500000476837158,1.3899999856948853,1.4199999570846558,1.4199999570846558,6751900
2022-10-20,1.409999966621399,1.4500000476837158,1.3600000143051147,1.3799999952316284,1.3799999952316284,5912400
2022-10-21,1.340000033378601,1.399999976158142,1.309999942779541,1.3849999904632568,1.3849999904632568,4903600
2022-10-24,1.3700000047683716,1.409999966621399,1.2999999523162842,1.3600000143051147,1.3600000143051147,5540800
2022-10-25,1.3799999952316284,1.4700000286102295,1.3600000143051147,1.409999966621399,1.409999966621399,13607900
2022-10-26,1.4600000381469727,1.5399999618530273,1.399999976158142,1.409999966621399,1.409999966621399,12835000
2022-10-27,1.4500000476837158,1.4600000381469727,1.3700000047683716,1.3799999952316284,1.3799999952316284,4509100
2022-10-28,1.3899999856948853,1.399999976158142,1.2999999523162842,1.3799999952316284,1.3799999952316284,4797700
2022-10-31,1.399999976158142,1.409999966621399,1.350000023841858,1.3700000047683716,1.3700000047683716,5283700
2022-11-01,1.409999966621399,1.4199999570846558,1.3600000143051147,1.3700000047683716,1.3700000047683716,5790300
2022-11-02,1.399999976158142,1.399999976158142,1.3200000524520874,1.3200000524520874,1.3200000524520874,5760100
2022-11-03,1.309999942779541,1.3700000047683716,1.2999999523162842,1.3300000429153442,1.3300000429153442,5113800
2022-11-04,1.3600000143051147,1.3899999856948853,1.2899999618530273,1.3200000524520874,1.3200000524520874,5303200
2022-11-07,1.350000023841858,1.350000023841858,1.2899999618530273,1.3200000524520874,1.3200000524520874,5553400
2022-11-08,1.3300000429153442,1.3600000143051147,1.2699999809265137,1.3049999475479126,1.3049999475479126,5978600
2022-11-09,1.2699999809265137,1.2799999713897705,1.159999966621399,1.1699999570846558,1.1699999570846558,9277700
2022-11-10,1.309999942779541,1.3200000524520874,1.1799999475479126,1.2100000381469727,1.2100000381469727,22798100
2022-11-11,1.2300000190734863,1.649999976158142,1.1699999570846558,1.5800000429153442,1.5800000429153442,36482000
2022-11-14,1.6699999570846558,1.6799999475479126,1.4199999570846558,1.524999976158142,1.524999976158142,27030400
2022-11-15,1.559999942779541,1.600000023841858,1.4600000381469727,1.4700000286102295,1.4700000286102295,12743800
2022-11-16,1.4600000381469727,1.4800000190734863,1.3200000524520874,1.3300000429153442,1.3300000429153442,11278500
2022-11-17,1.2899999618530273,1.2999999523162842,1.2300000190734863,1.25,1.25,8881500
2022-11-18,1.2799999713897705,1.284999966621399,1.2100000381469727,1.2400000095367432,1.2400000095367432,9310900
2022-11-21,1.2200000286102295,1.2400000095367432,1.1399999856948853,1.159999966621399,1.159999966621399,10218300
2022-11-22,1.1200000047683716,1.1299999952316284,1.0199999809265137,1.0549999475479126,1.0549999475479126,12979800
2022-11-23,1.059999942779541,1.100000023841858,1.059999942779541,1.0800000429153442,1.0800000429153442,7552100
2022-11-25,1.2699999809265137,1.2799999713897705,1.1200000047683716,1.1299999952316284,1.1299999952316284,17204200
2022-11-28,1.1799999475479126,1.25,1.149999976158142,1.1799999475479126,1.1799999475479126,15247300
2022-11-29,1.2300000190734863,1.2599999904632568,1.190000057220459,1.2400000095367432,1.2400000095367432,8540900
2022-11-30,1.2799999713897705,1.340000033378601,1.2200000286102295,1.340000033378601,1.340000033378601,17377500
2022-12-01,1.4199999570846558,1.4850000143051147,1.3300000429153442,1.3799999952316284,1.3799999952316284,15999300
2022-12-02,1.3700000047683716,1.4800000190734863,1.281999945640564,1.440000057220459,1.440000057220459,15085300
2022-12-05,1.440000057220459,1.4700000286102295,1.3899999856948853,1.399999976158142,1.399999976158142,9111300
2022-12-06,1.399999976158142,1.4199999570846558,1.2599999904632568,1.350000023841858,1.350000023841858,8495700
2022-12-07,1.2999999523162842,1.3899999856948853,1.2699999809265137,1.3700000047683716,1.3700000047683716,5985700
2022-12-08,1.3700000047683716,1.4049999713897705,1.309999942779541,1.340000033378601,1.340000033378601,6582000
2022-12-09,1.3300000429153442,1.375,1.2599999904632568,1.2799999713897705,1.2799999713897705,7209800
2022-12-12,1.2999999523162842,1.3200000524520874,1.2699999809265137,1.2799999713897705,1.2799999713897705,6591000
2022-12-13,1.340000033378601,1.3700000047683716,1.25,1.2799999713897705,1.2799999713897705,7822300
2022-12-14,1.2899999618530273,1.309999942779541,1.1799999475479126,1.2100000381469727,1.2100000381469727,12311900
2022-12-15,1.1799999475479126,1.2699999809265137,1.159999966621399,1.2599999904632568,1.2599999904632568,10579000
2022-12-16,1.2400000095367432,1.2699999809265137,1.1799999475479126,1.2300000190734863,1.2300000190734863,15175800
2022-12-19,1.2100000381469727,1.2300000190734863,1.1699999570846558,1.2200000286102295,1.2200000286102295,6080600
2022-12-20,1.1799999475479126,1.2200000286102295,1.149999976158142,1.1699999570846558,1.1699999570846558,7226100
2022-12-21,1.1699999570846558,1.2400000095367432,1.1200000047683716,1.2100000381469727,1.2100000381469727,5815400
2022-12-22,1.1699999570846558,1.190000057220459,1.0800000429153442,1.1200000047683716,1.1200000047683716,8006500
2022-12-23,1.1200000047683716,1.159999966621399,1.100000023841858,1.159999966621399,1.159999966621399,5137700
2022-12-27,1.159999966621399,1.159999966621399,1.0399999618530273,1.059999942779541,1.059999942779541,8767000
2022-12-28,1.0700000524520874,1.090000033378601,1.059999942779541,1.0700000524520874,1.0700000524520874,4931200
2022-12-29,1.090000033378601,1.2200000286102295,1.0399999618530273,1.2200000286102295,1.2200000286102295,16058300
2022-12-30,1.2100000381469727,1.3300000429153442,1.1699999570846558,1.2300000190734863,1.2300000190734863,9268900
2023-01-03,1.2699999809265137,1.2799999713897705,1.1799999475479126,1.25,1.25,6111900
2023-01-04,1.2599999904632568,1.2799999713897705,1.2100000381469727,1.2400000095367432,1.2400000095367432,5432900
2023-01-05,1.2000000476837158,1.2100000381469727,1.1399999856948853,1.1699999570846558,1.1699999570846558,5614200
2023-01-06,1.100000023841858,1.159999966621399,1.0800000429153442,1.090000033378601,1.090000033378601,7369000
2023-01-09,1.1100000143051147,1.1299999952316284,1.0700000524520874,1.0800000429153442,1.0800000429153442,10109900
2023-01-10,1.100000023841858,1.1100000143051147,1.0700000524520874,1.100000023841858,1.100000023841858,4980100
2023-01-11,1.1100000143051147,1.2200000286102295,1.100000023841858,1.190000057220459,1.190000057220459,8739200
2023-01-12,1.190000057220459,1.309999942779541,1.159999966621399,1.2999999523162842,1.2999999523162842,8883700
2023-01-13,1.25,1.3700000047683716,1.25,1.340000033378601,1.340000033378601,7869200
2023-01-17,1.350000023841858,1.3799999952316284,1.2799999713897705,1.3300000429153442,1.3300000429153442,6821000
2023-01-18,1.3300000429153442,1.350000023841858,1.2799999713897705,1.3200000524520874,1.3200000524520874,6248500
2023-01-19,1.2799999713897705,1.2899999618530273,1.2100000381469727,1.2699999809265137,1.2699999809265137,3960200
2023-01-20,1.2899999618530273,1.2999999523162842,1.2300000190734863,1.2400000095367432,1.2400000095367432,6873900
2023-01-23,1.25,1.340000033378601,1.2200000286102295,1.3300000429153442,1.3300000429153442,9975100
2023-01-24,1.309999942779541,1.350000023841858,1.2599999904632568,1.2699999809265137,1.2699999809265137,5216900
2023-01-25,1.399999976158142,1.409999966621399,1.2400000095367432,1.25,1.25,33446200
